,word,stop
1419,אויסלארן,1
1420,אױסן,1
1421,אויסנעוומקסן,1
1422,אויסער,1
1423,אויסערתאנדל,1
1424,אויספאה,1
1425,אױספֿאָר,1
1426,אויספארש,1
1427,אויספארשן,1
1428,אויספיר,1
1429,אויספרעגן,1
1430,אױספרענן,1
1431,אויסְקר,1
1432,אויסרעכענטן,1
1433,אױסרענולירן,1
1434,אויסשטעלוגג,1
1435,אויסשליסלעך,1
1436,אויסשליסלעכע,1
1437,אויף,1
1438,אוֹיף,1
1439,אויפבּלילן,1
1440,אויפגאבּן,1
1441,אױפגאַבן,1
1442,אויפגעהויבּ,1
1443,אויפגעיעקט,1
1444,אויפגעמאכְט,1
1445,אויפגעריכט,1
1446,אויפטרייסלען,1
1447,אױפלעגונג,1
1448,אויפמינטערן,1
1449,אױפמערקואַם,1
1450,אויפמערקואמקייט,1
1451,אױפמערקואמקייט,1
1452,אױפמערקואמקײט,1
1453,אויפמערקזאםקייט,1
1454,אויפנאם,1
1455,אויפנעועקט,1
1456,אויפנעם,1
1457,אױפנעשטאַנען,1
1458,אױפּעטלױן,1
1459,אויפצונעמען,1
1460,אויפקלערונגס,1
1461,אויפשטייג,1
1462,אױפשטײיג,1
1463,אויפשטעלן,1
1464,אױרעס,1
1465,אוךְ,1
1466,אוכאנאוו,1
1467,אוליאנאווא,1
1468,אַולעפירן,1
1469,אומאויפהערלעך,1
1470,אומאנער,1
1471,אומאָפהענניקייט,1
1472,אומבאװאיסטױניקײט,1
1473,אוּמבאַוינגט,1
1474,אומבייטן,1
1475,אומגלויבן,1
1476,אומגעוונטע,1
1477,אומגעפער,1
1478,אומגעריכט,1
1479,אומזיסט,1
1480,אומיו,1
1481,אוּמיסטן,1
1482,אומנעהויערער,1
1483,אוּמסשכענדן,1
1484,אומעגלעכקײם,1
1485,אומעטיקע,1
1486,אומעסום,1
1487,אומפאַומעגלעכן,1
1488,אומפאראנטווארסלעכן,1
1489,אומפארטײיאישע,1
1490,אומפאַרטײמישער,1
1491,אומפאַרמעגקעכן,1
1492,אומפארסייאישע,1
1493,אומראכמזנעסויק,1
1494,אומרואיקײט,1
1495,אומרואיקע,1
1496,אונגופרירנקיס,1
1497,אוּנו,1
1498,אוּנוער,1
1499,אונוערס,1
1500,אונוערע,1
1501,אוֹנוערע,1
1502,אוֹנזער,1
1503,אונזצר,1
1504,אונטעהסטאָטישע,1
1505,אונטערגאַנג,1
1506,אונטערגעהויבן,1
1507,אונטערגעמונגען,1
1508,אונטערגעשריבן,1
1509,אונטערהאגרלען,1
1510,אוּנטערהאנדלונגען,1
1511,אונטערהאַנדלוננען,1
1512,אוּןטערן,1
1513,אונטערנעמונג,1
1514,אונטערנעמונגען,1
1515,אונטערנקמונג,1
1516,אונטערצוגעבן,1
1517,אונטערצוהאַלטן,1
1518,אונטערצורייטן,1
1519,אונטערצושרייבן,1
1520,אונטערשטרייכן,1
1521,אוני,1
1522,אוניווערסיטעט,1
1523,אונכערן,1
1524,אוּנִם,1
1525,אונן,1
1526,אוןן,1
1527,אונסערהאנדלונגלן,1
1528,אונסערנעמונגען,1
1529,אוסגעשלאסן,1
1530,אוֹעט,1
1531,אוענגט,1
1532,אועק,1
1533,אופגעבּן,1
1534,אופקום,1
1535,אופשיין,1
1536,אוצרא,1
1537,אוקראוץ,1
1538,אוקראַיגיש,1
1539,אוקראיניש,1
1540,אוקראינישער,1
1541,אוריצקעס,1
1542,אוש,1
1543,אַוש,1
1544,אַזאא,1
1545,אזגקא,1
1546,אַזוױ,1
1547,אַזוֹי,1
1548,אזויגע,1
1549,אַזױימֿיל,1
1550,אזוינס,1
1551,אזוינץ,1
1552,אזויפיל,1
1553,אזט,1
1554,אזי,1
1555,אַזֹי,1
1556,אזייגער,1
1557,אזיס,1
1558,אחװי,1
1559,אָטֵ,1
1560,אטאויציע,1
1561,אטאױציע,1
1562,אטילע,1
1563,אָטעם,1
1564,אַי,1
1565,אַיא,1
1566,איבווי,1
1567,איבּעוװאַנרערער,1
1568,איבּעױ,1
1569,איבעון,1
1570,איבעט,1
1571,איבּעטֿל,1
1572,איבּעטער,1
1573,איבּעיקאָכן,1
1574,איבּעס,1
1575,איבּעַר,1
1576,איבערגטקוקט,1
1577,איבערגעבויגן,1
1578,איבּערגעבּן,1
1579,איבערגעגעבן,1
1580,איבערגעכאפט,1
1581,איבּערגעלייענט,1
1582,איבּערגעלייענס,1
1583,איבערגענומען,1
1584,איבּערגענוֹמען,1
1585,איבערגעקיקט,1
1586,איבּערגרצך,1
1587,איבערואגדערער,1
1588,איבערווא.ד,1
1589,איבּערוואגיעיער,1
1590,איבערוואוקס,1
1591,איבערוואלן,1
1592,איבערוואנדערער,1
1593,איבּערוואנדערער,1
1594,איבּערװאַניעוונג,1
1595,איבּערװאַניערן,1
1596,איבּערייא:דערונג,1
1597,איבעריקע,1
1598,איבּעריקע,1
1599,איבעַרן,1
1600,איבּערפלי,1
1601,איבּקרגלבוגין,1
1602,איג,1
1603,איג:ניזגציעס,1
1604,איגגיכן,1
1605,איגדוּסטריע,1
1606,איגי,1
1607,איגנטימער,1
1608,איגסטיטוּט,1
1609,איגעון,1
1610,איגעט,1
1611,אַיגעטער,1
1612,איגער,1
1613,איגערגעפלאכטן,1
1614,איגערוואנדער,1
1615,איגערוועגנדיקער,1
1616,איגערלעך,1
1617,איד:סער,1
1618,אידיוגנטסעקציעס,1
1619,אידיע,1
1620,אידישער',1
1621,אידלט,1
1622,אידלטך,1
1623,אידנטוּם,1
1624,אידסעקציע,1
1625,אידסעקציעס,1
1626,איהישע,1
1627,איו.געווען,1
1628,אֶיואַציעס,1
1629,איוואנאװ,1
1630,איװעס,1
1631,איוז,1
1632,איוי,1
1633,איויטע,1
1634,איויסגעטראטן,1
1635,אַיוירעס,1
1636,איוישץ,1
1637,אַיומלױפן,1
1638,איוענטום,1
1639,איזוועסטיאן,1
1640,איזט,1
1641,איזן,1
1642,איזערנעם,1
1643,איזראיליווקע,1
1644,איזראיליוקע,1
1645,איטלעכְן,1
1646,איטקין,1
1647,איי,1
1648,אַיי,1
1649,אייב',1
1650,אייגדווק,1
1651,אייגהייט,1
1652,אייגווארצלען,1
1653,אייגטטימיק,1
1654,אייגטייטסשן,1
1655,אײגיקע,1
1656,אײגנעגראָגן,1
1657,אייגס,1
1658,אייגסטימיק,1
1659,אײגע,1
1660,אייגריםסונג,1
1661,אייגררוקן,1
1662,אייגשט'מיקע,1
1663,אייגשטימיץ,1
1664,איידער,1
1665,אייוגעװען,1
1666,אייונ,1
1667,אייונבּאנען,1
1668,אייונבּאַנען,1
1669,אייוער,1
1670,אייזנבּאנען,1
1671,אײיגע,1
1672,אײינמאָל,1
1673,אײך,1
1674,איינ:אגיקע,1
1675,איינאָרוענונג,1
1676,איינאררענונג,1
1677,איינאררענוּנג,1
1678,איינבּינ,1
1679,אײנגעבויגענע,1
1680,איינגעבּויגענער,1
1681,איינגעבראכענע,1
1682,איינגעהאלטענער,1
1683,אײַנגעלאדן,1
1684,איינגעפאלן,1
1685,איינגער,1
1686,איינהיטן,1
1687,איינהייטלעכער,1
1688,אײניק,1
1689,אֵיינָלן,1
1690,אייןן,1
1691,אייןנבאנען,1
1692,אייננגאןליגיע,1
1693,אײננעצאַקענע,1
1694,איינעם,1
1695,אײנענע,1
1696,איינער,1
1697,איינפֿירן,1
1698,אײנצייטיק,1
1699,איינציק,1
1700,איינצלנע,1
1701,איינקויפן,1
1702,איינשטיין,1
1703,איינשטילן,1
1704,אײנשטים,1
1705,איינשטימיץ,1
1706,איינשטימיק,1
1707,איינשליסן,1
1708,אייע,1
1709,אייענע,1
1710,אײער,1
1711,אײַער,1
1712,אייערע,1
1713,אייערער,1
1714,אײף,1
1715,איירעס,1
1716,איירער,1
1717,איךן,1
1718,איליטש,1
1719,אילישס,1
1720,אימוניטעט,1
1721,אימיניסטראַטיוון,1
1722,אינגאגצן,1
1723,אינגאַנצן,1
1724,אַינגאנצן,1
1725,אינגיכן,1
1726,אינגצנצן,1
1727,אינװואַלידו,1
1728,אינורוק,1
1729,אינזשענער,1
1730,אינטערנאציאנאל,1
1731,אינטערנאציאנאלי,1
1732,אינטערעסאַנטע,1
1733,אינטערעסירן,1
1734,אינטערעסן,1
1735,איניינעם,1
1736,איניען,1
1737,אינמאל,1
1738,איננאנצן,1
1739,אינסטינקטיוון,1
1740,אינסטרוּמענטז,1
1741,אינסטרוקטאָרן,1
1742,אינספעקצ'ע,1
1743,אינספּעקציע,1
1744,אינערלעכע,1
1745,אינפארמאַציע,1
1746,אינפאָרמאַציע,1
1747,אינפארמיר,1
1748,איסואעל,1
1749,אִיעֹה,1
1750,אַיֹעק,1
1751,איערגראך,1
1752,איפג,1
1753,אַיפקגעשיקט,1
1754,איצ'ק,1
1755,איצטט,1
1756,איצטיקן,1
1757,איצטיקע,1
1758,איצטער,1
1759,איציק'ס,1
1760,איציקז,1
1761,איציקס,1
1762,איצס,1
1763,איצקן,1
1764,איקער,1
1765,איקראינע,1
1766,איקראינעא,1
1767,אִיר,1
1768,אִיִר,1
1769,איראפטיילונג,1
1770,אירז,1
1771,אירט,1
1772,איריטער,1
1773,איריטק,1
1774,אירישיזירט,1
1775,אירישעה,1
1776,אירנטום,1
1777,אירננע,1
1778,אירסעקציעס,1
1779,אירסצקציוט,1
1780,אירער,1
1781,אירץ,1
1782,אישעה,1
1783,אישער,1
1784,אך,1
1785,אכט,1
1786,אל'שע,1
1787,אלאוקראינישן,1
1788,אַלאוקראינישן,1
1789,אַלאוּקראַינישן,1
1790,אלגעורוקט,1
1791,אלגעיינעם,1
1792,אלגעמייגע,1
1793,אלגעמייגעם,1
1794,אלגעמיינץ,1
1795,אַלט,1
1796,אלטגעזעסענע,1
1797,אלטיטשקע,1
1798,אַלטסאָמוּעלי,1
1799,אַלטער,1
1800,אַלײן,1
1801,אלין,1
1802,אַלין,1
1803,אלל,1
1804,אַללער,1
1805,אלם,1
1806,אַלס,1
1807,אַלסע,1
1808,אָלע,1
1809,אלעי,1
1810,אלעם,1
1811,אלעמאָל,1
1812,אַלעמען,1
1813,אלעס,1
1814,אלעקסאנדערבּאָריסאָויטש,1
1815,אלערליי,1
1816,אלפ,1
1817,אַלפ,1
1818,אלפארבאנד,1
1819,אלפארבאנדישער,1
1820,אַלפאַרבאַנדישער,1
1821,אַלפאַרבּאַנדישער,1
1822,אַלפאַרבּאַנרישן,1
1823,אָלפאַרבאַנרישן,1
1824,אלפארגאנויסע,1
1825,אלצאיינס,1
1826,אלצייגס,1
1827,אַלקער,1
1828,אמ,1
1829,אַמאָליסע,1
1830,אמאָליקע,1
1831,אמאראצעס,1
1832,אמבאי,1
1833,אםגעטאָנענער,1
1834,אמיינסטן,1
1835,אַמעריִקאַנער,1
1836,אמעריקע,1
1837,אַמעריקע,1
1838,אּן,1
1839,אַנאָנסן,1
1840,אנאנענטן,1
1841,אנבּינדן,1
1842,אנבעלאַנגט,1
1843,אנגעגעבן,1
1844,אנגעהויבן,1
1845,אנגעהויבּן,1
1846,אָנגעהױבּן,1
1847,אנגעהויגן,1
1848,אָנגעהױיבּן,1
1849,אָנגעהײבן,1
1850,אָנגעװיון,1
1851,אָנגעװיזן,1
1852,אָנגעװײטיקטע,1
1853,אנגעווענדעט,1
1854,אָנגעװענדעס,1
1855,אנגעועענסטע,1
1856,אָנגעועענעם,1
1857,אנגעזעענט,1
1858,אנגעזעצט,1
1859,אָנגעטאָן,1
1860,אָנגעטרוגקען,1
1861,אָנגעמאלטע,1
1862,אָנגעמערקט,1
1863,אָנגעמערקטע,1
1864,אנגענו,1
1865,אנגענומלן,1
1866,אנגענוּמען,1
1867,אָנגענומען,1
1868,אנגענומצן,1
1869,אנגענוּמצן,1
1870,אנגעקומען,1
1871,אנגעקימען,1
1872,אָנגעשווימענער,1
1873,אָנגעשויבּן,1
1874,אנגעשטעלסע,1
1875,אנגעשטרענגט,1
1876,אנגעשטרענגטצ,1
1877,אנגעשטרענגס,1
1878,אנגעשסעלסע,1
1879,אנגץוויון,1
1880,אֲנד,1
1881,אנדע,1
1882,אנדערהאלבּן,1
1883,אנדערהאַלבן,1
1884,אַנדערע,1
1885,אנדערער,1
1886,אנדערצ,1
1887,אַנדערש,1
1888,אָנְדֶערשמאָל,1
1889,אנדרײ,1
1890,אנדרייעוום,1
1891,אנדרעיעוו,1
1892,אנהויב,1
1893,אנהויבן,1
1894,אנהויפ,1
1895,אנװײזונגלן,1
1896,אנװערן,1
1897,אנויטווענדיקייס,1
1898,אַנוערע,1
1899,אנטאן,1
1900,אנטוויקלונג,1
1901,אָנטװיקלוּנג,1
1902,אנטוישונג,1
1903,אנטיוּכין,1
1904,אנטיילנעמער,1
1905,אנטיפּאוו,1
1906,אַנטיק,1
1907,אנטירונג,1
1908,אנטלאָין,1
1909,אנטלאפענער,1
1910,אָנטקעגן,1
1911,אַנטשטײען,1
1912,אנטשיייעועם,1
1913,אנטשיירסטן,1
1914,אָני,1
1915,אַנידער,1
1916,אַניטצציע,1
1917,אניססישער,1
1918,אניעון,1
1919,אניערע,1
1920,אנירעריקערן,1
1921,אנך,1
1922,אנלא,1
1923,אַנלע:עס,1
1924,אןן,1
1925,אָננעװיון,1
1926,אננעין,1
1927,אננענומען,1
1928,אננעקומען,1
1929,אנסיו,1
1930,אָנסילן,1
1931,אנסן,1
1932,אָנען,1
1933,אנערקענט,1
1934,אנפאליננען,1
1935,אנפורונג,1
1936,אָנפירווג,1
1937,אנפירן,1
1938,אנקוּמטן,1
1939,אנקומען,1
1940,אָנקוסמען,1
1941,אַנקעטעס,1
1942,אנר,1
1943,אַנראנאם,1
1944,אנרער,1
1945,אנשטאט,1
1946,אנשטאָט,1
1947,אנשטאלטו,1
1948,אנשטאלטן,1
1949,אנשטעקנריקע,1
1950,אנשירונג,1
1951,אסאַך,1
1952,אַסאַך,1
1953,אסטמאל,1
1954,אָסטן,1
1955,אַסיגנירס,1
1956,אסימילירטע,1
1957,אסן,1
1958,אַסן,1
1959,אפּ,1
1960,אֶפּ,1
1961,אֹף,1
1962,אפאױיציע,1
1963,אפּאױיציע,1
1964,אפּאַזיציץס,1
1965,אפּאראט,1
1966,אפּגזיציע,1
1967,אפגעדרוקט,1
1968,אָפּגעואגט,1
1969,אפגעזאגט,1
1970,אפּגעזעסן,1
1971,אפּגעטיילט,1
1972,אפּגעטער,1
1973,אפּגענומען,1
1974,אפגעשטאגענע,1
1975,אָפּגעשטאָרבּן,1
1976,אָפּהענגיק,1
1977,אָפּועמאָנסירט,1
1978,אפט,1
1979,אפטיילונג,1
1980,אפּטײַלוּנג,1
1981,אָפּטײלן,1
1982,אפיוע,1
1983,אָפּיוצן,1
1984,אַפילע,1
1985,אפכמאָל,1
1986,אָפּלױבּן,1
1987,אפלייגן,1
1988,אפמאכן,1
1989,אַפּן,1
1990,אפנגן,1
1991,אפנויג,1
1992,אפנױג,1
1993,אָפּנויג,1
1994,אפנויגן,1
1995,אפניג,1
1996,אפניגן,1
1997,אפּנעזאָגט,1
1998,אָפנעטאן,1
1999,אפנעמען,1
2000,אפנעספיגלט,1
2001,אָפּנעש:איבן,1
2002,אָפּנעשטעלט,1
2003,אָפעראַציע,1
2004,אפערע,1
2005,אָפפירן,1
2006,אפּצאל,1
2007,אפּצוגעבּן,1
2008,אפצולײגן,1
2009,אָפצוקלייבן,1
2010,אפציגעגן,1
2011,אפרו,1
2012,אָפש'קן,1
2013,אפשאצן,1
2014,אָפשאַצן,1
2015,אפשואכונג,1
2016,אפשטיין,1
2017,אפשיירן,1
2018,אָצסטאַוקע,1
2019,אצֶער,1
2020,אָצער,1
2021,אקוראט,1
2022,אקטיּבֹּר,1
2023,אַקטיו,1
2024,אָקטיו,1
2025,אקטיוון,1
2026,אקטיווסטע,1
2027,אקטיווער,1
2028,אקטיװקיט,1
2029,אקטיוקײט,1
2030,אקימאו,1
2031,אַקימאָוֹ,1
2032,אקימאָוו,1
2033,אַקימאָוו,1
2034,אקימאוון,1
2035,אקימאיו,1
2036,אַקימאָיו,1
2037,אקצאגערן,1
2038,אקציאָנערע,1
2039,אַקציאָנערע,1
2040,אַקשִיוו,1
2041,אר,1
2042,אַר,1
2043,אַראֵלפטאריטע,1
2044,אראסצופירן,1
2045,אַראָפ,1
2046,אראפּגעלאזט,1
2047,אראפגעשפרונגען,1
2048,אַראָפּזעצן,1
2049,אראָפּלייגן,1
2050,אַראָפּנעלאָוס,1
2051,אראָפּנענוּמען,1
2052,אראפּנעקומ,1
2053,ארב,1
2054,ארבּי,1
2055,ארבּיקוסט,1
2056,ארבלטער,1
2057,ארבּע,1
2058,ארבעֶט,1
2059,אַרבעַט,1
2060,ארבּעט:צווישן,1
2061,ארבּעטבּירזשע,1
2062,אַרבעַטלאָזיקייט,1
2063,ארבעטלאזיקע,1
2064,ארבעטן,1
2065,אַרבעטס,1
2066,ארבעטסלױן,1
2067,אַרבעטסלױן,1
2068,ארבּעטער.אר,1
2069,אַרבּעטער.פויעהישפ,1
2070,ארבּעטערן,1
2071,ארבעטערנס,1
2072,אַרבעטערנס,1
2073,ארבעטערקלאָס,1
2074,ארבעטערשע,1
2075,ארבעמם,1
2076,ארבּעס,1
2077,ארְבֶּעס,1
2078,אַרבעס,1
2079,אַרבּעס,1
2080,אַרבּעסן,1
2081,אַרבעסער,1
2082,ארבעשער,1
2083,ארבקארן,1
2084,אַרבּקארן,1
2085,ארגא:יופציעס,1
2086,ארגאַגיוירטקײט,1
2087,אָרגאַגעַן,1
2088,ארגאנזאַציעס,1
2089,ארגאני,1
2090,ארגאניואַציע,1
2091,ארגאניואציעס,1
2092,אָרגאַניווּס,1
2093,ארגאניויר,1
2094,ארגאניוירט,1
2095,ארגאניוירטקייט,1
2096,ארגאניזא,1
2097,ארגאניזאַטארן,1
2098,אָרגאניזאסאָרן,1
2099,ארגאניזאציאנעלער,1
2100,ארגאניזאציע,1
2101,ארגאניזאַציעס,1
2102,ארגאניזאציפ,1
2103,ארגאניזאציץ,1
2104,אָרגאַניזייטקײט,1
2105,ארגאניזיר,1
2106,אָרגאניזירט,1
2107,ארגאניזירטע,1
2108,ארגאנירש,1
2109,אָרגאנען,1
2110,ארגעטלאז,1
2111,ארגעטנדיקע,1
2112,אַרגעטנייק,1
2113,ארגעטס,1
2114,אַרגּעטער,1
2115,ארגעטערן,1
2116,ארגעטערנס,1
2117,ארגעטערשער,1
2118,אַרּגֶענעמְצֵן,1
2119,ארגעס,1
2120,ארְגּעס,1
2121,ארגעסערגס,1
2122,ארגפניוירטע,1
2123,ארדזשאניקידזע,1
2124,ארו,1
2125,אַרו,1
2126,ארויטגעבן,1
2127,ארויםגעזאָגט,1
2128,ארױס,1
2129,אַרױס,1
2130,אַרוֹיס,1
2131,אַרױסגעבן,1
2132,ארויסגעגער,1
2133,אַרױסגעגער,1
2134,ארויסגעדרוּנגענע,1
2135,ארויסגעוויון,1
2136,אַרױסגעװיון,1
2137,ארויסגעזאגט,1
2138,ארױסגעטראָגן,1
2139,ארױסגעטראָטן,1
2140,ארויסגעראטעװועט,1
2141,ארויסגערוטן,1
2142,ארויסגערופן,1
2143,אַרױסגערופן,1
2144,ארויסגערופענע,1
2145,ארויסגעשטעלט,1
2146,אַרױסגעשריען,1
2147,ארויסטרעטונגען,1
2148,ארויסלאָזן,1
2149,ארויספ,1
2150,ארויספארן,1
2151,ארויפגעװארפן,1
2152,ארויפקלעפן,1
2153,אַרום,1
2154,אַרומגעכאפט,1
2155,ארומטאר,1
2156,ארוּמרינניונג,1
2157,ארונטער,1
2158,אַרונטערפאַלן,1
2159,אַרוַסרופן,1
2160,ארוענוגנ,1
2161,ארורכגעגאנגען,1
2162,ארט,1
2163,אָרט,1
2164,אָרט.ליזעלבע,1
2165,ארטיאמאווסק,1
2166,אָרטיקץ,1
2167,ארטעל,1
2168,ארי,1
2169,אריבעיגיין,1
2170,אריבערפ'רן,1
2171,אריבערצוגיין,1
2172,אריבערצוגײַן,1
2173,ארייג,1
2174,ארייגגעשטעקטע,1
2175,אַרײגמרענגען,1
2176,ארייגנײן,1
2177,ארײגנעמען,1
2178,ארײינגעטאָן,1
2179,אריינגאנג,1
2180,אַרײנגעבּראַכט,1
2181,אריינגעטאינעס,1
2182,אריינגענומען,1
2183,אריינגעצויגן,1
2184,אריינגעקוקט,1
2185,אַרײנגעשטעקט,1
2186,אריינגעשלאסן,1
2187,אריינגעשריגן,1
2188,אריינדרינגען,1
2189,אַרײנטראָגן,1
2190,אריינמישונג,1
2191,ארײננאוג,1
2192,אריינעמען,1
2193,אריינצוציען,1
2194,אריינציען,1
2195,אָרימע,1
2196,אָרימער,1
2197,אָריעגעיוגדיקע,1
2198,אריענונג,1
2199,אַרֹיפגעשטעקט,1
2200,אַרכעט,1
2201,ארמ,1
2202,ארמיי,1
2203,ארמיניסטראסיווע,1
2204,ארנאניוירטקייט,1
2205,ארנאניזירטקייט,1
2206,ארנאנען,1
2207,אַרנעט,1
2208,ארנעטער,1
2209,ארסיקע,1
2210,ארעם,1
2211,ארעמע,1
2212,אָרעמער,1
2213,אָרעמפּױערשע,1
2214,אָרענטלעכע,1
2215,ארעס,1
2216,ארעסטירטן,1
2217,ארעסער,1
2218,ארפפטס,1
2219,ארצעטערס,1
2220,ארצעס,1
2221,ארצּעס,1
2222,אררושאניקירזעס,1
2223,אררע,1
2224,אָשאזיציע,1
2225,אַשיער,1
2226,אשקענאזיי,1
2227,באאומ,1
2228,בּאאוּמאן,1
2229,באברען,1
2230,באגעגנט,1
2231,בַּאגֶעגנט,1
2232,באגעגעניש,1
2233,באגריסונגען,1
2234,באגריסוֹנגען,1
2235,בּאגריסט,1
2236,בּאגְריסן,1
2237,בְּאַד,1
2238,בּאדאיעוו,1
2239,באַדיגגוּנְנען,1
2240,באדייטנדיקן,1
2241,באדייסןדיקעוי,1
2242,בּאַדינגינגען,1
2243,באדינס,1
2244,באדערעענישן,1
2245,באדערפעניש,1
2246,באדערּשענישן,1
2247,בּאַהוּמען,1
2248,באַהילפיק,1
2249,באהצנילט,1
2250,בּאואָרון,1
2251,באוואוס,1
2252,בּאוואוּסט,1
2253,באַװאַקסענע,1
2254,באָוויון,1
2255,באוויזן,1
2256,בּאווייון,1
2257,באַװכט,1
2258,בּאוועגונג,1
2259,באווענונג,1
2260,בּאויון,1
2261,בְּאֶויכְט,1
2262,בּאָּוינעץ,1
2263,באוענונג,1
2264,בֹאזארגן,1
2265,באזונדערם,1
2266,באַזונדערס,1
2267,בּאזוּנדערע,1
2268,בּאַזונוערן,1
2269,באזונרער,1
2270,בּאַזזיטיקן,1
2271,בּאזייַטִיקט,1
2272,באַזײטיקן,1
2273,באזינדערס,1
2274,באזִיסיקן,1
2275,באזנדער,1
2276,בּאזע,1
2277,באטאג,1
2278,באטגזעיטטועט,1
2279,באטטמעדראשים,1
2280,בּאַטײט,1
2281,באטייליקט,1
2282,בּאטייליקט,1
2283,בּאַטײליקט,1
2284,באַטײליקן,1
2285,בּאטײליקן,1
2286,באָטעמעדראשים,1
2287,באטראכט,1
2288,באַטראַכט,1
2289,באטרעמט,1
2290,בּאטרעפט,1
2291,בּאטרעפנריקע,1
2292,באַי,1
2293,באַײאוסטזניקײס,1
2294,באַירעכטאַרעו,1
2295,באַכער,1
2296,בֹּאֵל,1
2297,באַלד,1
2298,באלט,1
2299,בּאלייכטונג,1
2300,באלכוטו,1
2301,באלמע,1
2302,בּאַלסימאָרע,1
2303,בּאלעבּאס,1
2304,בּאַלעבּאס,1
2305,באלעבאסטע,1
2306,באלעבאסים,1
2307,באַלעגופישע,1
2308,בּאלעכאים,1
2309,באלר,1
2310,בּאלר,1
2311,באָלשעוויסטישער,1
2312,בּאלשעוויסטישער,1
2313,בּאַלשעװיקעס,1
2314,באלשעויקעס,1
2315,באלשעיויקעס,1
2316,באלשְצְוויקע,1
2317,בְּאַם,1
2318,בֹאם,1
2319,בֹּאַם,1
2320,בּאִם,1
2321,בַּאמעלוכע,1
2322,בּאַמעלקערונג,1
2323,בּאמער,1
2324,באמערקט,1
2325,באַמערקט,1
2326,באמערקס,1
2327,באנא:ט,1
2328,באַנאכט,1
2329,באנאלן,1
2330,באנוצט,1
2331,באַנײסטערט,1
2332,בּאנעגנט,1
2333,באסילמעכטיק,1
2334,בּאסלעווער,1
2335,בּאַסראַ,1
2336,באפוייען,1
2337,בּאפולמעכטיקט,1
2338,באפעוקן,1
2339,בּאַפעלקע,1
2340,בּאַפּעלקערווג,1
2341,באַפעלקערוֹנג,1
2342,באָפּעלקערונג,1
2343,בּאַפעלקערוננ,1
2344,באפרידיקונג,1
2345,בּאפרידיקנדיקע,1
2346,באפרייט,1
2347,בּאַפרייט,1
2348,בּאַפרײט,1
2349,באַצאָלן,1
2350,באַצױגן,1
2351,באציאונג,1
2352,בּאַציאונגען,1
2353,בּאצייטגס,1
2354,באציען,1
2355,באקאנטס,1
2356,באקאנטער,1
2357,באקומטן,1
2358,בּאקוּמען,1
2359,בּאַקומען,1
2360,באַקימען,1
2361,באקליידט,1
2362,באקעמ:ן,1
2363,באַקענעו,1
2364,באראטונג,1
2365,באַראַטוּנג,1
2366,באראטונגס,1
2367,באַראַטיּנג,1
2368,באָראָמאָ,1
2369,בארג,1
2370,באריכטן,1
2371,בארימטע,1
2372,בּאריס,1
2373,באשטאנד,1
2374,באשטאנר,1
2375,באַשטײען,1
2376,באַשטײערונג,1
2377,באַשטײערונגס,1
2378,באַשטײַערונגס,1
2379,בּאַשטײערן,1
2380,באַשטימונגען,1
2381,באשטימט,1
2382,באשטימטע,1
2383,באשטעטיקן,1
2384,באשטעטיקס,1
2385,בּאַשטעלונג,1
2386,באשטעלונגען,1
2387,באַשטעלונגען,1
2388,בּאשטעלונגען,1
2389,באשטעשיקע,1
2390,בּאַשטרײבּן,1
2391,באשיידענצ,1
2392,באשיצן,1
2393,באַשלאָטן,1
2394,באשלאָסן,1
2395,בּאשלוס,1
2396,בּאשלוסן,1
2397,בּאשלוּסן,1
2398,בּאשַלעגוּפס,1
2399,באשעפטיקס,1
2400,בגשטימו,1
2401,בוגאנגענעם,1
2402,בויאונג,1
2403,בויען,1
2404,בְּויען,1
2405,בויער,1
2406,בּוך,1
2407,בּוכאוין,1
2408,בּוכאַרין,1
2409,בּוּכארין,1
2410,בוכארינס,1
2411,בּונּנאוו,1
2412,בונס,1
2413,בועף,1
2414,בּוצענקאָ,1
2415,בּורוטואזער,1
2416,בּורושואַוע,1
2417,בורזשואַױע,1
2418,בּורזשואון,1
2419,בּוּרזשואזע,1
2420,בורזשיאוע,1
2421,בורלאקעט,1
2422,בּזטערנס,1
2423,בטי,1
2424,בטיי,1
2425,ביאנין,1
2426,ביו,1
2427,ביוראָ,1
2428,בּיורא,1
2429,בּיורֵא,1
2430,ביורזשעט,1
2431,בִיז,1
2432,בּיז,1
2433,ביטא,1
2434,בִּיי,1
2435,בײגעקומען,1
2436,בְּיידע,1
2437,בייזיצער,1
2438,בּײזיצער,1
2439,בייטן,1
2440,ביינקל,1
2441,בייסמעדרעש,1
2442,בייספילןן,1
2443,ביירע,1
2444,בײַשװלן,1
2445,ביכלאל,1
2446,ביכלאַל,1
2447,בּיכער,1
2448,בּילד,1
2449,בּילדביורא,1
2450,בּילעטן,1
2451,בּילעטף,1
2452,בְּילַרונג,1
2453,בּילרונג,1
2454,בּילרּוֹנג,1
2455,בים,1
2456,בִּין,1
2457,בינבנצנצציעגיצ:גאנעטכנמשגלטענצנצצנבט:מט,1
2458,ביסל,1
2459,בּיסל,1
2460,בּיסללך,1
2461,ביסערע,1
2462,בּיר,1
2463,בירגעו,1
2464,בּלאָװן,1
2465,בּלאָף,1
2466,בלויזע,1
2467,בּלייבט,1
2468,בלייבן,1
2469,בליצט,1
